epoch,train_loss,val_loss,seconds,method,max_h
1,1.0665781906845382,0.9759422242641449,121.86651587486267,safeobj_full,5
2,0.8455850744884098,0.7309576086699963,121.63321566581726,safeobj_full,5
3,0.7449796670159363,0.693342462182045,122.82684206962585,safeobj_full,5
4,0.7030091835374551,0.6995086492970586,125.58486318588257,safeobj_full,5
5,0.6754794162226426,0.6802216013893485,124.43445992469788,safeobj_full,5
6,0.6539258208832469,0.6895662136375904,121.84352159500122,safeobj_full,5
7,0.6374084606190413,0.6846488565206528,121.31060433387756,safeobj_full,5
8,0.6267305768710694,0.7062010075896978,124.25537300109863,safeobj_full,5
