method,max_h,stress,jf_clean,jf_stress,jf_drop,ops_clean,ops_stress,ops_drop,split_clean,split_stress,split_increase,vanish_clean,vanish_stress,vanish_increase
convlstm_stress,5,lowlight,0.6700210798900075,0.6704781911513985,-0.000457111261391,0.9550613059595096,0.9573424579412604,-0.0022811519817508,0.2819503849443969,0.2914741944682064,0.0095238095238094,0.0255489021956087,0.0219560878243512,-0.0035928143712575
convlstm_stress,5,noise,0.6700210798900075,0.6700680930928703,-4.701320286282229e-05,0.9550613059595096,0.954947248360422,0.0001140575990875,0.2819503849443969,0.2820074137439406,5.702879954372353e-05,0.0255489021956087,0.025491873396065,-5.702879954370271e-05
convlstm_stress,5,occlusion,0.6700210798900075,0.6247783607493939,0.0452427191406136,0.9550613059595096,0.9428001140575992,0.0122611919019103,0.2819503849443969,0.4183632734530938,0.1364128885086969,0.0255489021956087,0.0279441117764471,0.0023952095808384
copy_last,10,blur,0.5144217110906346,0.5144217110906346,0.0,0.868142144638404,0.868142144638404,0.0,0.4809850374064838,0.4809850374064838,0.0,0.0557668329177057,0.0557668329177057,0.0
copy_last,10,distractor,0.5144217110906346,0.5144217110906346,0.0,0.868142144638404,0.868142144638404,0.0,0.4809850374064838,0.4809850374064838,0.0,0.0557668329177057,0.0557668329177057,0.0
copy_last,10,frame_drop,0.5144217110906346,0.5144217110906346,0.0,0.868142144638404,0.868142144638404,0.0,0.4809850374064838,0.4809850374064838,0.0,0.0557668329177057,0.0557668329177057,0.0
copy_last,10,lowlight,0.5144217110906346,0.5144217110906346,0.0,0.868142144638404,0.868142144638404,0.0,0.4809850374064838,0.4809850374064838,0.0,0.0557668329177057,0.0557668329177057,0.0
copy_last,10,noise,0.5144217110906346,0.5144217110906346,0.0,0.868142144638404,0.868142144638404,0.0,0.4809850374064838,0.4809850374064838,0.0,0.0557668329177057,0.0557668329177057,0.0
copy_last,10,occlusion,0.5144217110906346,0.4215289177898669,0.0928927933007677,0.868142144638404,0.8336658354114713,0.0344763092269326,0.4809850374064838,0.8001870324189526,0.3192019950124688,0.0557668329177057,0.0626558603491271,0.0068890274314213
copy_last,5,blur,0.6267042922433199,0.6267042922433199,0.0,0.9219846022241232,0.9219846022241232,0.0,0.4781864841745081,0.4781864841745081,0.0,0.0334188765326489,0.0334188765326489,0.0
copy_last,5,distractor,0.6267042922433199,0.6267042922433199,0.0,0.9219846022241232,0.9219846022241232,0.0,0.4781864841745081,0.4781864841745081,0.0,0.0334188765326489,0.0334188765326489,0.0
copy_last,5,frame_drop,0.6267042922433199,0.6267042922433199,0.0,0.9219846022241232,0.9219846022241232,0.0,0.4781864841745081,0.4781864841745081,0.0,0.0334188765326489,0.0334188765326489,0.0
copy_last,5,lowlight,0.6267042922433199,0.6267042922433199,0.0,0.9219846022241232,0.9219846022241232,0.0,0.4781864841745081,0.4781864841745081,0.0,0.0334188765326489,0.0334188765326489,0.0
copy_last,5,noise,0.6267042922433199,0.6267042922433199,0.0,0.9219846022241232,0.9219846022241232,0.0,0.4781864841745081,0.4781864841745081,0.0,0.0334188765326489,0.0334188765326489,0.0
copy_last,5,occlusion,0.6267042922433199,0.5101092812012304,0.1165950110420894,0.9219846022241232,0.9005988023952096,0.0213857998289135,0.4781864841745081,0.7944111776447106,0.3162246934702025,0.0334188765326489,0.0376960364984317,0.0042771599657828
flow_linear_fallback,10,blur,0.5454785347705556,0.5456016120810955,-0.0001230773105398,0.8716645885286783,0.8715399002493766,0.0001246882793017,0.5227244389027431,0.523285536159601,0.0005610972568579,0.0588840399002493,0.0586346633416458,-0.0002493765586034
flow_linear_fallback,10,distractor,0.5454785347705556,0.5461527091494813,-0.0006741743789256,0.8716645885286783,0.8725997506234414,-0.000935162094763,0.5227244389027431,0.525997506234414,0.0032730673316708,0.0588840399002493,0.0566708229426433,-0.0022132169576059
flow_linear_fallback,10,frame_drop,0.5454785347705556,0.4316237172800187,0.1138548174905369,0.8716645885286783,0.7749064837905237,0.0967581047381546,0.5227244389027431,0.546571072319202,0.0238466334164588,0.0588840399002493,0.1249064837905236,0.0660224438902743
flow_linear_fallback,10,lowlight,0.5454785347705556,0.5464716516955289,-0.0009931169249732,0.8716645885286783,0.8724750623441396,-0.0008104738154612,0.5227244389027431,0.5254052369077307,0.0026807980049875,0.0588840399002493,0.0582605985037406,-0.0006234413965086
flow_linear_fallback,10,noise,0.5454785347705556,0.5454132598400623,6.527493049335309e-05,0.8716645885286783,0.8716645885286783,0.0,0.5227244389027431,0.5262780548628428,0.0035536159600997,0.0588840399002493,0.0588216957605985,-6.234413965079677e-05
