method,stress,max_h,iou,boundary_f,jf,ops,vanish,hallucination,split,mce,uncertainty,uec,ece_iou50,brier_iou50,aurc_unc,selective_jf_80,n_samples
object_token_det,frame_drop,5,0.3954446050893809,0.3176077460224847,0.3565261755559328,0.890846877673225,0.0443113772455089,0.0051325919589392,0.0910179640718562,0.0038410663347326,0.0,,0.6363988022978299,0.6343105773963852,0.6311743483168826,0.350762277841568,3507
object_token_det,lowlight,5,0.3987170350915527,0.320697462084386,0.3597072485879694,0.8940404904476761,0.0438551468491588,0.0050185343598517,0.0980895352152837,0.0034934439722009,0.0,,0.642199216515786,0.6398536049609242,0.6267332119208295,0.3540621697902679,3507
object_token_det,noise,5,0.3971840494159189,0.3192014641829686,0.3581927567994437,0.8927288280581693,0.0429997148560022,0.0050755631593954,0.0880524664955802,0.0035620099995825,0.0,,0.6376390984366347,0.6355579787657613,0.6309270528149917,0.3518815338611603,3507
object_token_det,occlusion,5,0.386099035346043,0.3180425570405843,0.3520707961933136,0.8897633304818934,0.0465355004277159,0.0050185343598517,0.1011120615911035,0.003732420005933,0.0,,0.6659875549888014,0.6631660971302982,0.6397456974384359,0.346999853849411,3507
object_token_full,blur,10,0.328956431481491,0.2402043418353691,0.28458038665843,0.8562032418952619,0.0545199501246882,0.0083229426433915,0.1255299251870324,0.0135369720869712,0.0024793422838993,-0.2278088801751418,0.7697330738745277,0.755123108313268,0.7300328483486225,0.2808223664760589,3208
object_token_full,clean,10,0.3288203451742073,0.2402939047977252,0.2845571249859662,0.856140897755611,0.0547069825436409,0.0083229426433915,0.1246882793017456,0.0135352531273401,0.0024765104910084,-0.2267991031775036,0.770326842397377,0.7556893899256452,0.7299141697782692,0.2808734774589538,3208
object_token_full,distractor,10,0.3283992419544487,0.2400965067412067,0.2842478743478276,0.8553615960099751,0.0540835411471321,0.0083229426433915,0.119357855361596,0.0134724357941304,0.0024843410140558,-0.226722347510181,0.7702353292384052,0.7558288706434041,0.730489257716527,0.2806989848613739,3208
object_token_full,frame_drop,10,0.326551394589355,0.238752394815545,0.28265189470245,0.8537094763092269,0.0555798004987531,0.0082294264339152,0.1238466334164588,0.0135695267753302,0.0024801639064291,-0.2198982779551055,0.7744204566607303,0.759399139078478,0.7309012535421578,0.2792099416255951,3208
object_token_full,lowlight,10,0.3291902605622452,0.2408431520854458,0.2850167063238455,0.855860349127182,0.0549251870324189,0.0082294264339152,0.1268391521197007,0.0135930384107368,0.0024888039174073,-0.2346662610450696,0.7674543897409987,0.7523723153327766,0.7310911680534523,0.2812390923500061,3208
object_token_full,noise,10,0.3290501313446033,0.2404157078753862,0.2847329196099948,0.8560785536159601,0.0547381546134663,0.0083229426433915,0.1248129675810473,0.0135317864229104,0.0024778740475897,-0.2263988809460926,0.769327912470349,0.7547221209342938,0.7296832571830645,0.281077891588211,3208
object_token_full,occlusion,10,0.3266666040243962,0.2426794270214678,0.284673015522932,0.8458541147132169,0.0590710723192019,0.008291770573566,0.1144638403990025,0.0135204088880353,0.0023324377574676,-0.2002511643183502,0.7681466960011426,0.7554354064779686,0.7291174154897009,0.2814732193946838,3208
object_token_full,blur,5,0.3737936620813592,0.2989986493868798,0.3363961557341196,0.8853721129170231,0.0446535500427716,0.0038779583689763,0.0568577131451382,0.0149056886007663,0.0025304018992251,-0.2778652033335259,0.7029111768773113,0.6979805347550313,0.6969637828563373,0.3335924446582794,3507
object_token_full,clean,5,0.3734171361786249,0.2986007345292346,0.3360089353539298,0.8853721129170231,0.0444824636441402,0.0038779583689763,0.0571428571428571,0.0149066744041288,0.0025288332756136,-0.2779027667091502,0.7037347862242564,0.6987382443909091,0.6972971200424253,0.3331754803657532,3507
object_token_full,distractor,5,0.3739647827439328,0.2992016893132478,0.3365832360285903,0.8865126889078985,0.0447105788423153,0.0037639007698887,0.056914741944682,0.0150102642592986,0.0025319520992739,-0.2741637585325562,0.703474000175352,0.6985651347587548,0.6957274395829638,0.3340721130371094,3507
object_token_full,frame_drop,5,0.3704666654500264,0.2961741414224075,0.333320403436217,0.8837182777302538,0.0463644140290846,0.0039920159680638,0.0557171371542629,0.0148770758272591,0.002530090374453,-0.2757174004208031,0.7090365805515783,0.7037699588996446,0.7004698440560363,0.3305098116397857,3507
object_token_full,lowlight,5,0.3751393508716485,0.2995322125353251,0.3373357817034868,0.8902195608782435,0.0434559452523524,0.0042201311662389,0.0565725691474194,0.0149974385570835,0.0025400599047843,-0.278014572656957,0.6986818078477259,0.6937304180369338,0.6962906582763069,0.3344647884368896,3507
object_token_full,noise,5,0.3736319348105079,0.2985806143885207,0.3361062745995143,0.8854291417165668,0.044539492443684,0.0039349871685201,0.0566295979469632,0.0149192736552027,0.0025304772896681,-0.278282018770764,0.7031345697458157,0.6981704099925454,0.6973809210407846,0.3333122134208679,3507
object_token_full,occlusion,5,0.3566758704334293,0.2939556697232895,0.3253157700783595,0.8767037353863701,0.0503564299971485,0.0034217279726261,0.0572569147419446,0.0147974317959359,0.0023693212695974,-0.2605800206237433,0.7528942924977573,0.745398719840353,0.7073109154206377,0.3226035237312317,3507
object_token_no_geom,blur,10,0.1201653769217601,0.0996754831075041,0.1099204300146321,0.3905236907730673,0.4500935162094763,0.0084788029925187,0.0316396508728179,0.0056928709695084,0.0001901677013038,-0.3573152551355454,0.8853529150572204,0.8115048288853092,0.9345522075955246,0.0937104448676109,3208
object_token_no_geom,clean,10,0.1199357346994702,0.099563615833251,0.1097496752663606,0.389214463840399,0.4510286783042394,0.0084788029925187,0.0317643391521197,0.0056771645937109,0.000189634013057,-0.3554167949289286,0.8860489047766476,0.8124505207276999,0.9346169660389638,0.093647725880146,3208
object_token_no_geom,distractor,10,0.11935437721498,0.0995929731356953,0.1094736751753377,0.3898067331670823,0.4518391521197007,0.0084788029925187,0.0341022443890274,0.0056915839710812,0.0001909215569942,-0.3416660900947924,0.8857072627956879,0.8120911047642962,0.9349290523168872,0.0936519652605056,3208
object_token_no_geom,frame_drop,10,0.1198290524497015,0.0994973106091832,0.1096631815294423,0.3899937655860349,0.4501870324189526,0.0084788029925187,0.032574812967581,0.005678561936246,0.0001895703654039,-0.3542217715584453,0.886253848177685,0.8126556883652014,0.9347323806314712,0.0935500562191009,3208
object_token_no_geom,lowlight,10,0.1226731435061712,0.1016163779360126,0.1121447607210919,0.4017456359102244,0.4384351620947631,0.0084788029925187,0.0342581047381546,0.0058829879415811,0.0002031233542577,-0.3628261192259097,0.8751803882810243,0.7927922826381099,0.9310216955828596,0.0957521349191665,3208
object_token_no_geom,noise,10,0.1199200895880066,0.0995333716247655,0.109726730606386,0.3893703241895261,0.4511221945137157,0.0084788029925187,0.0317019950124688,0.0056770152090565,0.0001896782316025,-0.3554199376371612,0.886215328464187,0.8125244116099398,0.9346310677290232,0.0936306715011596,3208
object_token_no_geom,occlusion,10,0.1095240356280382,0.0940164127186255,0.1017702241733318,0.3628740648379052,0.4811097256857855,0.0084788029925187,0.0294576059850374,0.0055447184285827,0.0001680009122798,-0.3189658558885846,0.9030509982991992,0.8346685197436602,0.9397792407689116,0.0875592678785324,3208
object_token_no_geom,blur,5,0.1265033000247647,0.1076943856995488,0.1170988428621567,0.4205873966353008,0.4208155118334759,0.0051325919589392,0.197775876817793,0.0082528846080927,0.0002902549489937,-0.2613235402532488,0.8955221536324716,0.84086937152459,0.928504810952134,0.1030257046222686,3507
object_token_no_geom,clean,5,0.1270547344282908,0.1078335184763687,0.1174441264523298,0.4201881950384944,0.4192757342457941,0.0051325919589392,0.2072996863416025,0.0082803972311528,0.0002860795102093,-0.2588346654450457,0.8948492663077285,0.8409268968901404,0.9278487744437184,0.103650651872158,3507
object_token_no_geom,distractor,5,0.1265474784258872,0.1082186241028762,0.1173830512643817,0.4211006558311947,0.420302252637582,0.0051325919589392,0.222754491017964,0.0086513059725054,0.000285177517046,-0.2606634514172494,0.8948916692763678,0.8412036150651404,0.9282143862114371,0.1033086255192756,3507
object_token_no_geom,frame_drop,5,0.1269282910527225,0.1076626924846699,0.1172954917686962,0.4200171086398631,0.4201881950384944,0.0051325919589392,0.2107214143142287,0.0082648701097807,0.0002864859469228,-0.2568460585092326,0.8943093444025003,0.8405495559316025,0.927777462613914,0.1035023257136344,3507
object_token_no_geom,lowlight,5,0.1294086973469444,0.1092095561812068,0.1193091267640756,0.4290846877673225,0.4100370687197034,0.0051325919589392,0.1647562018819504,0.0081042564642126,0.0003122403338181,-0.2841253625617796,0.887954565524919,0.8289522587896108,0.9273254163830796,0.1036197319626808,3507
object_token_no_geom,noise,5,0.1270012213312642,0.107624439821632,0.1173128305764481,0.4212147134302823,0.4197319646421443,0.0051325919589392,0.204448246364414,0.0082542887511199,0.0002865449703076,-0.2586453786647031,0.8945222953598417,0.8405708429512218,0.9279408545017056,0.1035654246807098,3507
object_token_no_geom,occlusion,5,0.11787350157842,0.1042122758313004,0.1110428887048602,0.3989164528086684,0.4402623324779013,0.0051325919589392,0.2120901055032791,0.0078908386297408,0.0002539947871166,-0.2311329011110215,0.9071712075117344,0.85552589685991,0.9285918274850614,0.1003761813044548,3507
safeobjworld_r_det,blur,10,0.5354315632577452,0.5415934027931701,0.5385124830254576,0.911720698254364,0.0445137157107231,0.005860349127182,0.2312032418952618,0.001835361295024,0.0,,0.3929192318694847,0.3929995012030637,0.5018011870310203,0.5319647789001465,3208
safeobjworld_r_det,clean,10,0.5351130584139547,0.5409358121485943,0.5380244352812745,0.911845386533666,0.0444201995012468,0.0058915211970074,0.2308915211970074,0.0018278946494923,0.0,,0.393625883878838,0.3936805762629259,0.5020806684248639,0.5314640402793884,3208
safeobjworld_r_det,distractor,10,0.5356096077181891,0.5417145136268522,0.5386620606725205,0.9121259351620948,0.0444825436408977,0.005860349127182,0.2305486284289276,0.0018334576944168,0.0,,0.3933407082763544,0.3934155946434882,0.5014150961431374,0.5321672558784485,3208
safeobjworld_r_det,frame_drop,10,0.5230448521785548,0.5253219515128043,0.5241834018456796,0.9050498753117208,0.0456359102244389,0.0055174563591022,0.2430486284289277,0.002152388106569,0.0,,0.4098192318047668,0.4094896796784198,0.515256936766012,0.515073835849762,3208
safeobjworld_r_det,lowlight,10,0.5316488948121693,0.5350594073190966,0.5333541510656329,0.90963216957606,0.0451995012468827,0.0056421446384039,0.2247817955112219,0.0018588778567262,0.0,,0.3951057966287594,0.3951694655002204,0.5064520364560249,0.5256878733634949,3208
safeobjworld_r_det,noise,10,0.5352886374797217,0.5412771398289551,0.5382828886543383,0.911845386533666,0.0444513715710723,0.005860349127182,0.2302992518703241,0.0018334378181421,0.0,,0.3938854806292384,0.3939256888895558,0.5018887332440789,0.5317037105560303,3208
safeobjworld_r_det,occlusion,10,0.5153632270613577,0.5134572596892559,0.5144102433753068,0.9050498753117208,0.0442019950124688,0.0050187032418952,0.2157730673316708,0.001920012539899,0.0,,0.4130324767154648,0.4129671976601988,0.522504584379212,0.5071339011192322,3208
safeobjworld_r_det,blur,5,0.6398852202813446,0.6972818171429105,0.6685835187121276,0.9548331907613344,0.0260051325919589,0.0025092671799258,0.2804676361562589,0.002870560431748,0.0,,0.2315513879137226,0.2349304864506521,0.393510284833562,0.6620072722434998,3507
safeobjworld_r_det,clean,5,0.6395617628836414,0.6972452118348629,0.6684034873592523,0.9550042771599658,0.0257770173937838,0.0026233247790134,0.2837182777302537,0.0028585407487187,0.0,,0.2316099696938455,0.2349303379744113,0.3939021736909012,0.6618683934211731,3507
safeobjworld_r_det,distractor,5,0.64024963744243,0.6981487672574685,0.6691992023499493,0.9552894211576848,0.0253207869974337,0.0025662959794696,0.2809808953521528,0.0028392425176914,0.0,,0.2311617087053375,0.2345116503258393,0.3931384541255465,0.6628293991088867,3507
safeobjworld_r_det,frame_drop,5,0.6252002129002333,0.6770817168337638,0.6511409648669986,0.950955232392358,0.0275449101796407,0.0025092671799258,0.2885086968919304,0.003273615130084,0.0,,0.2511235341442457,0.2546982276667412,0.4095511709057406,0.6431861519813538,3507
safeobjworld_r_det,lowlight,5,0.6387700646993918,0.6956220151650203,0.6671960399322061,0.9516966067864272,0.0244083262047333,0.0027373823781009,0.2924436840604505,0.0030495513940054,0.0,,0.2314774368201561,0.2349761944399078,0.394577667759468,0.6601818203926086,3507
safeobjworld_r_det,noise,5,0.6396074425149839,0.6974680724548767,0.6685377574849304,0.9546621043627032,0.0258910749928714,0.0026233247790134,0.2826347305389221,0.0028691700658489,0.0,,0.231811117048375,0.2351166217320999,0.3938623481503717,0.6619768142700195,3507
safeobjworld_r_det,occlusion,5,0.6113233798992596,0.6624635634303642,0.6368934716648118,0.9446250356429996,0.0281151981750784,0.0025662959794696,0.3312802965497576,0.0032148520172399,0.0,,0.2566787139384332,0.2602405979111897,0.4236586266099908,0.6274717450141907,3507
safeobjworld_r_full,blur,10,0.5335537168088759,0.5460253255743944,0.5397895211916351,0.9152431421446384,0.0408354114713217,0.0067331670822942,0.2712281795511222,0.0025788992309335,0.000534963431278,0.1363721045309464,0.3926323471298242,0.3932679951562549,0.481473235053873,0.5530506372451782,3208
safeobjworld_r_full,clean,10,0.533460965222969,0.5457620235642494,0.5396114943936091,0.915430174563591,0.0407730673316708,0.0066708229426433,0.2738778054862842,0.0026079144590256,0.0005487443651641,0.1437348151831637,0.3933110241302082,0.3939071298611729,0.4794328707800795,0.5537999868392944,3208
safeobjworld_r_full,distractor,10,0.5342254212083408,0.5469840836666715,0.5406047524375063,0.9147755610972568,0.040928927680798,0.0067331670822942,0.2722256857855362,0.0026272446590688,0.000540155231804,0.1261915092093149,0.3916211119130662,0.3921901064397688,0.4802094889694335,0.5540878176689148,3208
safeobjworld_r_full,frame_drop,10,0.5256965229933219,0.5343680881334384,0.5300323055633802,0.9122194513715712,0.0430174563591022,0.0062967581047381,0.2783042394014962,0.0028249386884067,0.00053149316079,0.1546646722048137,0.4047355383969007,0.4049644538737889,0.4816368102759985,0.5444298982620239,3208
safeobjworld_r_full,lowlight,10,0.5334537019149782,0.5494541062475413,0.5414539040812598,0.9143079800498752,0.0405236907730673,0.006857855361596,0.2729426433915212,0.0025391533892821,0.0005473510006865,0.1180924975285868,0.3939287758564711,0.3944956663169171,0.4867165877855016,0.5543681979179382,3208
safeobjworld_r_full,noise,10,0.5334666464550818,0.545908658549134,0.5396876525021079,0.915149625935162,0.0408354114713217,0.0067019950124688,0.2729114713216957,0.0026010005969547,0.0005494837247374,0.1472295448469542,0.3931147137540683,0.3937109975074592,0.4793638576310418,0.5541411638259888,3208
safeobjworld_r_full,occlusion,10,0.5088692472559931,0.5245760739686416,0.5167226606123173,0.9076683291770572,0.0395573566084788,0.0066708229426433,0.3271197007481297,0.0028920348368935,0.0007565672465244,0.1160822273646622,0.4224995511558436,0.4221580238339312,0.515338187855735,0.5263234376907349,3208
safeobjworld_r_full,blur,5,0.6337184656048153,0.6959330333647653,0.6648257494847902,0.9576276019389792,0.0225263758197889,0.003193612774451,0.2739093242087254,0.0029295336806936,0.0004238301204554,0.2034697071402801,0.2386579623547312,0.2425077427477112,0.3880627067397366,0.6756128072738647,3507
safeobjworld_r_full,clean,5,0.6334879980058297,0.6952730218530425,0.6643805099294362,0.9575135443398916,0.0226404334188765,0.0030795551753635,0.276475620188195,0.0029501878377922,0.0004306784171068,0.2161708388431686,0.2392141919751979,0.2430435785582373,0.3867594030434602,0.675437331199646,3507
safeobjworld_r_full,distractor,5,0.6339778234529887,0.6964127743452767,0.6651952988991326,0.9575135443398916,0.0224123182207014,0.003193612774451,0.2755631593954947,0.0029537497040013,0.0004258604106788,0.1960968443070067,0.2376431084508599,0.2415758489032807,0.3872927448720298,0.6755295395851135,3507
safeobjworld_r_full,frame_drop,5,0.6232608249289786,0.6804191407999693,0.651839982864474,0.9555175363558596,0.0252067293983461,0.0030795551753635,0.2907898488736812,0.0034561859266612,0.0004236623912514,0.211958768215843,0.2535406267945502,0.2575404452162656,0.3943887098773387,0.6616021394729614,3507
safeobjworld_r_full,lowlight,5,0.6346191118020398,0.6975852413706671,0.6661021765863534,0.9578557171371542,0.0218420302252637,0.0034787567721699,0.2666096378671229,0.0027915417657325,0.000393969301556,0.1514012745259073,0.2375392737332864,0.2413677605122353,0.4005515918629256,0.6714035868644714,3507
safeobjworld_r_full,noise,5,0.6334943027097947,0.6953996967738822,0.6644469997418385,0.9576276019389792,0.0226404334188765,0.0031365839749073,0.2761334473909324,0.0029539358213908,0.0004291224214539,0.2163633191733603,0.239108569641755,0.2429350008609664,0.3870683160593018,0.6756778955459595,3507
safeobjworld_r_full,occlusion,5,0.6018653670150012,0.6609181135558171,0.6313917402854091,0.9503279155973768,0.0232107214143142,0.002965497576276,0.3341317365269461,0.0032394306386687,0.0007995647380655,0.2304458912451575,0.2681236478382955,0.2716498140123518,0.4240653073427811,0.6415812969207764,3507
safeobjworld_r_image_only,blur,10,0.0953929248195351,0.1333063463218841,0.1143496355707096,0.3464152119700748,0.4229114713216957,0.0084788029925187,0.6544264339152119,0.0181005953278725,0.0022093382448032,-0.0030787231135469,0.8929674303070863,0.8144044420962916,0.9061458596956588,0.1146419867873191,3208
safeobjworld_r_image_only,clean,10,0.1012003106332283,0.1393968793515157,0.120298594992372,0.360006234413965,0.410785536159601,0.0084788029925187,0.6347256857855361,0.017227997685075,0.0022173044891874,0.0198019754114488,0.8981460563819902,0.8276720554008151,0.8952839850495817,0.1216115057468414,3208
safeobjworld_r_image_only,distractor,10,0.0929117344951629,0.1319972920105937,0.1124545132528783,0.3431733167082294,0.4199812967581047,0.0084476309226932,0.6374376558603492,0.0176030697793272,0.0023322912634459,-0.128654788786293,0.9093287608235554,0.8404985943934566,0.9175840349329536,0.1111693829298019,3208
safeobjworld_r_image_only,frame_drop,10,0.0982114235029811,0.1364976761189322,0.1173545498109566,0.3516209476309227,0.4257793017456359,0.0084788029925187,0.6217581047381546,0.0175635321971677,0.0021524556445659,0.0146634262094395,0.8988630793505625,0.8279526650162409,0.8992883017118422,0.1182247325778007,3208
safeobjworld_r_image_only,lowlight,10,0.1011605030210405,0.1392029789671826,0.1201817409941116,0.360504987531172,0.4110660847880299,0.0084788029925187,0.6357231920199501,0.0171711264845143,0.0022234709408515,0.0205130301637364,0.8983321039475258,0.8279686907877648,0.8952556193163062,0.1214917227625846,3208
safeobjworld_r_image_only,noise,10,0.0987688042928842,0.1366720446868356,0.1177204244898599,0.3527743142144638,0.4223192019950125,0.0084788029925187,0.6229738154613467,0.0174624251412273,0.002223852601952,0.0078494399432922,0.8995067321358625,0.8295346841624848,0.8992931085394719,0.118317998945713,3208
safeobjworld_r_image_only,occlusion,10,0.200341847809881,0.2012805953665155,0.2008112215881982,0.6709788029925187,0.1520573566084788,0.0084164588528678,0.6582605985037406,0.0126049543221318,0.0024606471625795,0.0948422368200606,0.8715256770984491,0.8038853360604764,0.7848560946132659,0.2065572589635849,3208
safeobjworld_r_image_only,blur,5,0.1414946995251601,0.1834314131514167,0.1624630563382884,0.5316224693470203,0.1778728257770174,0.0051325919589392,0.9478756772169946,0.0193592343113221,0.0036008867029114,0.0522744360720579,0.8566586237943576,0.7604107895365189,0.8547570308054607,0.165009394288063,3507
safeobjworld_r_image_only,clean,5,0.1409263623150716,0.1846959042396522,0.1628111332773619,0.5236954662104363,0.1850584545195323,0.0051325919589392,0.9393783860849728,0.0205276425392218,0.0036854203725629,0.0861697483872585,0.8661407230347012,0.7783854347095213,0.85383307914933,0.1669648438692093,3507
safeobjworld_r_image_only,distractor,5,0.1347556011622608,0.1743451324417303,0.1545503668019955,0.511149130310807,0.2022811519817507,0.0051325919589392,0.9482178500142572,0.0203667179425152,0.0035287065182379,0.0869826438799656,0.881408783384698,0.7960273860423422,0.862889593263692,0.1596020013093948,3507
safeobjworld_r_image_only,frame_drop,5,0.1394030494961163,0.1851506305722954,0.1622768400342059,0.5216424294268606,0.1877958368976333,0.0051325919589392,0.9387510692899914,0.0210981320840599,0.0036403915397387,0.0917714684560978,0.86664485991562,0.7785538431243201,0.8556905064254107,0.1670438945293426,3507
safeobjworld_r_image_only,lowlight,5,0.1408024795646052,0.1844704658887027,0.1626364727266539,0.5228970630168235,0.18562874251497,0.0051325919589392,0.939093242087254,0.0204951564354713,0.0036971561719047,0.0873219617151051,0.8664958476510387,0.7787756469129394,0.8538566189820718,0.166866734623909,3507
safeobjworld_r_image_only,noise,5,0.1387419522681513,0.1823445518824588,0.160543252075305,0.5169090390647277,0.1903621328771029,0.0051325919589392,0.940575990875392,0.0212188953890254,0.0037067939081455,0.0778880917225957,0.8692215006678472,0.7813111222432759,0.8570957437596429,0.1640100330114364,3507
safeobjworld_r_image_only,occlusion,5,0.214860518951939,0.2097371262824705,0.2122988226172047,0.7071571143427431,0.0736241802110065,0.0051325919589392,0.8940975192472198,0.0148310033572662,0.0036023483950764,0.149161199560159,0.8501939421948252,0.7708756171232756,0.7646865773057879,0.2185488790273666,3507
safeobjworld_r_mask_only,blur,10,0.5341091802697894,0.5415609318122804,0.5378350560410348,0.9096945137157108,0.0444201995012468,0.0063279301745635,0.2795822942643391,0.0029050688710436,0.000423976777126,0.0294231701537861,0.385098099037819,0.386335689074678,0.5133385806704308,0.5396950840950012,3208
safeobjworld_r_mask_only,clean,10,0.5341091802697894,0.5415609318122804,0.5378350560410348,0.9096945137157108,0.0444201995012468,0.0063279301745635,0.2795822942643391,0.0029050688710436,0.000423976777126,0.0294231701537861,0.385098099037819,0.386335689074678,0.5133385806704308,0.5396950840950012,3208
safeobjworld_r_mask_only,distractor,10,0.5341091802697894,0.5415609318122804,0.5378350560410348,0.9096945137157108,0.0444201995012468,0.0063279301745635,0.2795822942643391,0.0029050688710436,0.000423976777126,0.0294231701537861,0.385098099037819,0.386335689074678,0.5133385806704308,0.5396950840950012,3208
safeobjworld_r_mask_only,frame_drop,10,0.5226256267496644,0.5275387312755059,0.5250821790125851,0.9015586034912718,0.0509039900249376,0.0055486284289276,0.3028678304239401,0.0033499081260152,0.0003956946816081,0.0218331317285576,0.4032090162844431,0.404062981788357,0.5313930763885765,0.5239967703819275,3208
safeobjworld_r_mask_only,lowlight,10,0.5341091802697894,0.5415609318122804,0.5378350560410348,0.9096945137157108,0.0444201995012468,0.0063279301745635,0.2795822942643391,0.0029050688710436,0.000423976777126,0.0294231701537861,0.385098099037819,0.386335689074678,0.5133385806704308,0.5396950840950012,3208
safeobjworld_r_mask_only,noise,10,0.5341091802697894,0.5415609318122804,0.5378350560410348,0.9096945137157108,0.0444201995012468,0.0063279301745635,0.2795822942643391,0.0029050688710436,0.000423976777126,0.0294231701537861,0.385098099037819,0.386335689074678,0.5133385806704308,0.5396950840950012,3208
safeobjworld_r_mask_only,occlusion,10,0.4788442189692607,0.5114223801014892,0.4951332995353749,0.8986596009975062,0.0492830423940149,0.0061097256857855,0.4680174563591022,0.0037648673861418,0.0004821627941958,-0.0473366922475067,0.4542004272620428,0.454039840314751,0.5740816467661924,0.4935064613819122,3208
safeobjworld_r_mask_only,blur,5,0.6271157458165862,0.6871002661385514,0.6571080059775688,0.9560878243512974,0.0226974622184203,0.0037639007698887,0.2226974622184203,0.0030563408690167,0.0004367621562947,0.1744207129992674,0.236957608232615,0.242420361148757,0.4081176114365382,0.6645989418029785,3507
safeobjworld_r_mask_only,clean,5,0.6271157458165862,0.6871002661385514,0.6571080059775688,0.9560878243512974,0.0226974622184203,0.0037639007698887,0.2226974622184203,0.0030563408690167,0.0004367621562947,0.1744207129992674,0.236957608232615,0.242420361148757,0.4081176114365382,0.6645989418029785,3507
safeobjworld_r_mask_only,distractor,5,0.6271157458165862,0.6871002661385514,0.6571080059775688,0.9560878243512974,0.0226974622184203,0.0037639007698887,0.2226974622184203,0.0030563408690167,0.0004367621562947,0.1744207129992674,0.236957608232615,0.242420361148757,0.4081176114365382,0.6645989418029785,3507
safeobjworld_r_mask_only,frame_drop,5,0.6187963490475231,0.6747145707661796,0.6467554599068512,0.95295124037639,0.0245794126033647,0.0035357855717137,0.2338180781294553,0.0034256517451869,0.0004030236125094,0.1647837278169299,0.2514321458417872,0.2569893573742495,0.4180557766341801,0.6515166759490967,3507
safeobjworld_r_mask_only,lowlight,5,0.6271157458165862,0.6871002661385514,0.6571080059775688,0.9560878243512974,0.0226974622184203,0.0037639007698887,0.2226974622184203,0.0030563408690167,0.0004367621562947,0.1744207129992674,0.236957608232615,0.242420361148757,0.4081176114365382,0.6645989418029785,3507
safeobjworld_r_mask_only,noise,5,0.6271157458165862,0.6871002661385514,0.6571080059775688,0.9560878243512974,0.0226974622184203,0.0037639007698887,0.2226974622184203,0.0030563408690167,0.0004367621562947,0.1744207129992674,0.236957608232615,0.242420361148757,0.4081176114365382,0.6645989418029785,3507
safeobjworld_r_mask_only,occlusion,5,0.5641125307783076,0.6456619725587223,0.604887251668515,0.946506986027944,0.0248075278015397,0.003193612774451,0.4427145708582834,0.0041051639323136,0.000482786364592,0.1028996091763082,0.3073889908472424,0.3114514616707094,0.4745093123903544,0.6146947145462036,3507
safeobjworld_r_no_area,blur,10,0.5321191773388495,0.5470648394507855,0.5395920083948176,0.9174251870324188,0.0380610972568578,0.0066396508728179,0.2783354114713217,0.0025108063492752,0.0006040996353971,0.1536117260524307,0.3971896491666089,0.39778688377573,0.4760160603883171,0.5546208024024963,3208
safeobjworld_r_no_area,clean,10,0.5319994008471293,0.54658851007327,0.5392939554601996,0.9174251870324188,0.0379052369077306,0.006577306733167,0.2797693266832918,0.0025343017384786,0.0006234118728863,0.1553821343393303,0.3970392163777886,0.3975984766150353,0.4742112646010464,0.5552418828010559,3208
safeobjworld_r_no_area,distractor,10,0.532823032700417,0.5478811065823641,0.5403520696413904,0.9177369077306732,0.0382481296758104,0.0066708229426433,0.2775561097256858,0.0025292768052414,0.0006067474342492,0.1466072853021076,0.3958126609164877,0.3963969062540002,0.4755985257392701,0.5551018118858337,3208
safeobjworld_r_no_area,frame_drop,10,0.5239502444452314,0.5342348689290921,0.5290925566871618,0.9143079800498752,0.0405236907730673,0.0069201995012468,0.2842581047381546,0.0028431150529117,0.0006056409951605,0.1685632757902926,0.4090672434899872,0.4092340989526073,0.4782071955701742,0.5459607839584351,3208
safeobjworld_r_no_area,lowlight,10,0.5326354312282854,0.5511867336336213,0.5419110824309533,0.9168640897755612,0.0373753117206982,0.006857855361596,0.28428927680798,0.0024765774545775,0.0005625341654269,0.1368894416361537,0.3976566283835883,0.3982106407532965,0.4838695649437136,0.5551795363426208,3208
safeobjworld_r_no_area,noise,10,0.5320425249817465,0.5467584652417954,0.5394004951117709,0.917581047381546,0.0379052369077306,0.0066084788029925,0.2793017456359102,0.0025415575585934,0.0006230657014466,0.1576182804593762,0.3971829246032862,0.39774132486888,0.4744429989892497,0.5555482506752014,3208
safeobjworld_r_no_area,occlusion,10,0.5118407564542492,0.5238875438277346,0.5178641501409919,0.9099127182044888,0.0371259351620947,0.0067643391521197,0.297786783042394,0.0027924009925445,0.0009212751805485,0.1407250058564188,0.4208834827800938,0.4205888528330367,0.5073400242933567,0.5267341136932373,3208
safeobjworld_r_no_area,blur,5,0.6331840601536716,0.6946513195398617,0.6639176898467666,0.9578557171371542,0.0222412318220701,0.0032506415739948,0.2818933561448531,0.0030988497140881,0.0004345425146748,0.2080150287850147,0.2384812495495676,0.2423481440455749,0.389207504710683,0.6744062304496765,3507
safeobjworld_r_no_area,clean,5,0.6328747856695839,0.6941599779734614,0.6635173818215226,0.9572854291417164,0.0226974622184203,0.003193612774451,0.2813800969489592,0.0031034317641934,0.0004433841082592,0.2235007982917159,0.2391514733947849,0.2430021605261853,0.3878276456288699,0.6755317449569702,3507
